candidate_id,material_id,formula,formation_energy,target_label,fail_low,fail_high,group_key,chemsys,nelements,center_metal,generator_free,structure_hash,cif_path,source_cif
743698,mp-743698,Ca5Dy3Ti5Mn3O24,-3.349115810886495,0,1,0,Ca-Dy-Mn-O-Ti,Ca-Dy-Mn-O-Ti,5,Mn,True,e0c116dfd0a64bd5469e3716f6f5f995ef675ab9d9780f2016c1ce6e823b429d,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\743698.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\743698.cif
1198149,mp-1198149,MnP3C(NO7)2,-1.056922102945694,0,0,1,C-Mn-N-O-P,C-Mn-N-O-P,5,Mn,True,713a91d799bee71bdacf6c803cae8ce0219988ee9cf4fec9c54cccfd3ce6d93c,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1198149.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1198149.cif
775289,mp-775289,Mn3CrCu2(PO4)6,-2.228276082823618,0,0,1,Cr-Cu-Mn-O-P,Cr-Cu-Mn-O-P,5,Mn,True,0930c27b284fd3dbdf82c0eaf623ad444f2957b2b2d762f071fbc03b34ef7156,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\775289.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\775289.cif
770910,mp-770910,Li3Mn(BO3)2,-2.532832230938698,1,0,0,B-Li-Mn-O,B-Li-Mn-O,4,Mn,True,d919f6fa703fd3fe7cf4f5862124d5bfcbe642fe5ef4f318805bebd13004cf84,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\770910.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\770910.cif
1368992,mp-1368992,MnAlO3,-2.572380490586207,1,0,0,Al-Mn-O,Al-Mn-O,3,Mn,True,37a698e20268a341b43e759c56a5ac60b03cf49bdfe0139b554e304e4034e598,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1368992.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1368992.cif
1214074,mp-1214074,CaMnGeO4,-2.5686730111330043,1,0,0,Ca-Ge-Mn-O,Ca-Ge-Mn-O,4,Mn,True,6fe4a223a704accf1288c4ec34a2e5ead70ec3a7ea69f73184414771aa7add94,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1214074.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1214074.cif
774293,mp-774293,Li4Ti4Mn4CoO18,-2.541600758819059,1,0,0,Co-Li-Mn-O-Ti,Co-Li-Mn-O-Ti,5,Mn,True,a68e728861fe287f942f9b04c03d5a5e7330d2a2979eb269c55ff3f12e5f6020,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\774293.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\774293.cif
1212984,mp-1212984,DyMnFeO5,-2.525895946824713,1,0,0,Dy-Fe-Mn-O,Dy-Fe-Mn-O,4,Mn,True,7a53b1046690262d8f69bbd1c967cf3fa33af79fb394ed37fcc1376df48359f2,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1212984.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1212984.cif
39207,mp-39207,Ca3La5Mn7NiO24,-2.784524033012932,0,1,0,Ca-La-Mn-Ni-O,Ca-La-Mn-Ni-O,5,Mn,True,fbf230ce30086c1cf0c19cd46ef637e40a41128cfe1dc874376c039bfaa6184d,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\39207.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\39207.cif
1520426,mp-1520426,KCeNdMnO6,-2.780760435268104,0,1,0,Ce-K-Mn-Nd-O,Ce-K-Mn-Nd-O,5,Mn,True,0186ccbd413a66b240c4db94a7a812e637b0b383151d666761312802fbbe84a4,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1520426.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1520426.cif
1247602,mp-1247602,SrCa7TiMn7O24,-2.613636894971263,0,1,0,Ca-Mn-O-Sr-Ti,Ca-Mn-O-Sr-Ti,5,Mn,True,a7e50d4bfe727cdcc5f01e39fdbef1e180c38e3a9ac72a161e9acce49c26d0c6,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1247602.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1247602.cif
771910,mp-771910,Ti2Mn3Co3O16,-1.895652168769158,0,0,1,Co-Mn-O-Ti,Co-Mn-O-Ti,4,Mn,True,bb6938824deca659469c4018358e68e0b85b36902049dcad44a9d5c11ce08ee9,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\771910.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\771910.cif
1204197,mp-1204197,Ba5Mn3O12F,-2.5545866063711,1,0,0,Ba-F-Mn-O,Ba-F-Mn-O,4,Mn,True,3aa7c276669ce9a53e315579933f891232a427913d669acf18ba5fd4315cfadd,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1204197.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1204197.cif
17341,mp-17341,Ba3MnSb2O9,-2.561670194528736,1,0,0,Ba-Mn-O-Sb,Ba-Mn-O-Sb,4,Mn,True,e5365ad3bb9fb0147867dc51f9a66885103499ace557496b53c700b26b37aab7,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\17341.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\17341.cif
1043125,mp-1043125,CaMnNiP2O9,-2.507063476765482,1,0,0,Ca-Mn-Ni-O-P,Ca-Mn-Ni-O-P,5,Mn,True,4ac1d8d5ff113452f54b9f230672bb11df8a00ae6449909d847c5504eed7b2d9,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1043125.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1043125.cif
1204233,mp-1204233,MnZn(Br2O3)2,-0.248096706285919,0,0,1,Br-Mn-O-Zn,Br-Mn-O-Zn,4,Mn,True,d0d22613e65bf7dbd8a51e43430eb35feb47cd21295c18a5cda2afcae7d3c545,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1204233.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1204233.cif
683791,mp-683791,Mn2InC10ClO10,-0.8284291753136971,0,0,1,C-Cl-In-Mn-O,C-Cl-In-Mn-O,5,Mn,True,bef0c594982023a60ea0e1c5d8728f5defe598bda53f3fdb5006517a4f3833b2,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\683791.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\683791.cif
1227209,mp-1227209,CaMnFeBiO6,-2.096556755793103,0,0,1,Bi-Ca-Fe-Mn-O,Bi-Ca-Fe-Mn-O,5,Mn,True,b7b0de6943b9794fd5762898e6db42949b40f04babc3d8cb252588a87aa8b8aa,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227209.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227209.cif
771946,mp-771946,Mn3Co3(TeO8)2,-1.451139219463602,0,0,1,Co-Mn-O-Te,Co-Mn-O-Te,4,Mn,True,c50fb0666ec9d365f0a219203399dad3ff28c7ef48eac5e745a44e16079b1547,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\771946.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\771946.cif
1189676,mp-1189676,MnC2S2(NO6)2,-0.554329838575317,0,0,1,C-Mn-N-O-S,C-Mn-N-O-S,5,Mn,True,7fe27183ff0c3a9217e794c599fc3527b9c4ba1bcca9396d049945d6a2cae896,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1189676.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1189676.cif
1204710,mp-1204710,MnAl2(SiO5)2,-2.646264993028736,0,1,0,Al-Mn-O-Si,Al-Mn-O-Si,4,Mn,True,53a4915ffdff1e7d885f18090599b0e46a4697cf152497c89025af31e15295b1,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1204710.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1204710.cif
746793,mp-746793,K2Mn7H18(C9O20)2,-1.311687235911968,0,0,1,C-H-K-Mn-O,C-H-K-Mn-O,5,Mn,True,3e627232c3f5e9761f5827e58b2ad28b6e858493f19c2adda513a01257e01d26,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\746793.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\746793.cif
560955,mp-560955,Ba2Mn3(SeO3)6,-1.839660813546745,0,0,1,Ba-Mn-O-Se,Ba-Mn-O-Se,4,Mn,True,594f8738a9075cc6494eef8a71124590055266b9b2ab74b99809a80345b2799e,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\560955.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\560955.cif
1227783,mp-1227783,BaSr3Mn3O10,-2.545334164929006,1,0,0,Ba-Mn-O-Sr,Ba-Mn-O-Sr,4,Mn,True,1e8a7e8fa8db0516d2456fb93d8254f5512472dc077fc9a2fb194f6eb5b4ddee,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227783.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227783.cif
769455,mp-769455,Li4Ti4Mn4CrO18,-2.627635813657767,0,1,0,Cr-Li-Mn-O-Ti,Cr-Li-Mn-O-Ti,5,Mn,True,c13d851a2fa9f11446b8072b081bd4362f4b5d9a9806a243a9fa1f5c1bd4d4c6,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\769455.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\769455.cif
1210177,mp-1210177,NaMn3Ag(PO4)3,-2.379142602788381,0,0,1,Ag-Mn-Na-O-P,Ag-Mn-Na-O-P,5,Mn,True,5183f61f5a6b8bbfaa9d22b401a9452f9ff996f11f9ec6fc67bdb0c66a0db4e0,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1210177.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1210177.cif
1237102,mp-1237102,NdMnFeBiO6,-2.258236074043103,0,0,1,Bi-Fe-Mn-Nd-O,Bi-Fe-Mn-Nd-O,5,Mn,True,03e97cc7aeddc483e31c28e7fa4a0d2afc795ed2a9e1a846b23258176101605a,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1237102.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1237102.cif
1382589,mp-1382589,KMnH4Cl3O2,-0.704236613198276,0,0,1,Cl-H-K-Mn-O,Cl-H-K-Mn-O,5,Mn,True,dc1a956f74816cd4b3c485642135d6af64d30d97dc167c2a57214616783aa51f,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1382589.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1382589.cif
541777,mp-541777,SrMnV2(AgO4)2,-2.115032828661741,0,0,1,Ag-Mn-O-Sr-V,Ag-Mn-O-Sr-V,5,Mn,True,156ae21767083621c7fe3573179d8c1bdc7507090ed50f585e879017bd0a1fe0,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\541777.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\541777.cif
729027,mp-729027,NaMn6Al3H42(SO19)2,-1.645812237026799,0,0,1,Al-H-Mn-Na-O-S,Al-H-Mn-Na-O-S,6,Mn,True,ba63c3b4f8025007e43c509d90315911cd0dd412a748162aba79c48ff5f4246c,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\729027.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\729027.cif
1227724,mp-1227724,Ca3Mn4BiO12,-2.341176747586206,0,0,1,Bi-Ca-Mn-O,Bi-Ca-Mn-O,4,Mn,True,49892ae7fa523337be214d42f4737b5e99b3e1d3da84043b1605d195b9b27e35,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227724.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227724.cif
1197574,mp-1197574,Ba3NaMn4Si6O22F,-2.754476822110904,0,1,0,Ba-F-Mn-Na-O-Si,Ba-F-Mn-Na-O-Si,6,Mn,True,65283ffe784234cb15262de2caab50756b1f7653f36396913bc0e5a96afc4df1,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1197574.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1197574.cif
1650384,mp-1650384,Sr4LaMn5O15,-2.578468198786209,1,0,0,La-Mn-O-Sr,La-Mn-O-Sr,4,Mn,True,a1d9f3413a07687da76b9378572ef96ab5d75b1dfcd2b5924ecd750fafaca320,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1650384.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1650384.cif
2226724,mp-2226724,Ba2MgMnMoO6,-2.379696232993731,0,0,1,Ba-Mg-Mn-Mo-O,Ba-Mg-Mn-Mo-O,5,Mn,True,7cdd40f7c0be9b90a90a6a40cb851df4c7217cb52555c0134cce13b7d0b85165,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\2226724.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\2226724.cif
1247579,mp-1247579,SrCa7Mn6Cr2O22,-2.513826530725952,1,0,0,Ca-Cr-Mn-O-Sr,Ca-Cr-Mn-O-Sr,5,Mn,True,c707328711643cd6fcf6add15cc59cfa3c153c3dc86db4a332ffbd246d04b1ad,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1247579.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1247579.cif
766498,mp-766498,LiMnCO3F2,-2.307444772345546,0,0,1,C-F-Li-Mn-O,C-F-Li-Mn-O,5,Mn,True,831356c4c63b82f51075fa1210de59349db94c062e39088d8b143297f361229c,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\766498.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\766498.cif
1048549,mp-1048549,Ba2Ca3Mn4Tl2O12,-2.256045356451774,0,0,1,Ba-Ca-Mn-O-Tl,Ba-Ca-Mn-O-Tl,5,Mn,True,96c829da19094f576ec112bead5b3045d22c92693fc4d11f42309f25d601b1ed,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1048549.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1048549.cif
1343780,mp-1343780,SrCaMn(PO4)2,-0.020497796324365,0,0,1,Ca-Mn-O-P-Sr,Ca-Mn-O-P-Sr,5,Mn,True,9d24a60be4a51ff3cd61d3948f1a10c1e0021020f88dc495d7fddfb5be5e6415,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1343780.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1343780.cif
559046,mp-559046,Sm2MnTe5Cl2O13,-2.138053340163668,0,0,1,Cl-Mn-O-Sm-Te,Cl-Mn-O-Sm-Te,5,Mn,True,8600790714169de667400db07ccec6154859315aed907bd477ccf5489520d255,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\559046.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\559046.cif
540545,mp-540545,MnH8(BrO2)2,-1.284140651195401,0,0,1,Br-H-Mn-O,Br-H-Mn-O,4,Mn,True,42c48a497e08f986fe3bbf97790b29b9d9e24c74ca52ef4964283877a5e5c8dc,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\540545.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\540545.cif
1227749,mp-1227749,Ca4MnFe3(SiO3)10,-2.973231989956896,0,1,0,Ca-Fe-Mn-O-Si,Ca-Fe-Mn-O-Si,5,Mn,True,3e4d22c740e5c75f849c98dd611d6a9eb406f6c37673cafe1aa169819b9c2476,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227749.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227749.cif
542187,mp-542187,Sr2MnClO3,-2.732661370418719,0,1,0,Cl-Mn-O-Sr,Cl-Mn-O-Sr,4,Mn,True,3477363319a3ed25550528e5d1a3a727b6c0192c61021a34239f68b80c76e604,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\542187.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\542187.cif
1201453,mp-1201453,MnZnH22C5N10(Cl2O3)2,-0.872966430008796,0,0,1,C-Cl-H-Mn-N-O-Zn,C-Cl-H-Mn-N-O-Zn,7,Mn,True,8880ee29bbc53c80ab7c291bc001a8092bcbe6bb2774be6da9d3d79ac4b8cc69,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1201453.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1201453.cif
1521618,mp-1521618,CaEuZrMnO6,-3.025417653293105,0,1,0,Ca-Eu-Mn-O-Zr,Ca-Eu-Mn-O-Zr,5,Mn,True,a18e06dde6941c697ef6e0b18319ccbee029b865162a5a1359d85d25531cf2af,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1521618.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1521618.cif
1227855,mp-1227855,BaLaMnRuO6,-2.499961502293104,1,0,0,Ba-La-Mn-O-Ru,Ba-La-Mn-O-Ru,5,Mn,True,0f5757ad96a46f8a9366d8b08e5ad93bc36ca78ed3ccf4e4d494ebd4e3037e79,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227855.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227855.cif
850186,mp-850186,Li4Mn2Co3Sn3O16,-1.858180092649834,0,0,1,Co-Li-Mn-O-Sn,Co-Li-Mn-O-Sn,5,Mn,True,ef68c02966b8c22bac5390ccc3a016eab2e44d71627ce8fe929572d0710a5308,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\850186.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\850186.cif
2217950,mp-2217950,MgMnP2O7,-2.548327146110614,1,0,0,Mg-Mn-O-P,Mg-Mn-O-P,4,Mn,True,ded977238a1cd6fa50fec0d0c3a0f5bfdd2e54017c778dbf357b41f13ace2695,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\2217950.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\2217950.cif
637244,mp-637244,Mn2SnC10(ClO5)2,-0.8665211949344831,0,0,1,C-Cl-Mn-O-Sn,C-Cl-Mn-O-Sn,5,Mn,True,751ba10d7d300112bb9f466172951fe596e46b68004b5e8c8a47d1fb588f6ce1,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\637244.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\637244.cif
1042652,mp-1042652,MnZnBiO5,-1.50076511833513,0,0,1,Bi-Mn-O-Zn,Bi-Mn-O-Zn,4,Mn,True,c600a7f29330efdb050a0c7a734d034da08aa5e80d476ee9556b3f4d85c3391d,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1042652.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1042652.cif
1214895,mp-1214895,Ba6Na2Ta2Mn2O17,-2.811562852182322,0,1,0,Ba-Mn-Na-O-Ta,Ba-Mn-Na-O-Ta,5,Mn,True,9673a08d1684103ac83ac055fe671c96f85bf9a9de75f634acf63bbaf2d7163a,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1214895.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1214895.cif
1042806,mp-1042806,MnZnAs2O7,-1.802132167766457,0,0,1,As-Mn-O-Zn,As-Mn-O-Zn,4,Mn,True,1b9115d21bd4e559e17caa210cb430516ee959a5050f2f0abf893a51758cfe16,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1042806.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1042806.cif
863857,mp-863857,Mn3Co3(SbO8)2,-1.555569048908045,0,0,1,Co-Mn-O-Sb,Co-Mn-O-Sb,4,Mn,True,351d36299446e7568ecbcc6eed750e27fd1ba1a55bf97c3129dc6224780a33fd,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\863857.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\863857.cif
1233081,mp-1233081,Ba2CaMn2(P2O7)2,-2.735769151062326,0,1,0,Ba-Ca-Mn-O-P,Ba-Ca-Mn-O-P,5,Mn,True,264fef7353fb4aecff8e9cbc3946ce235b23aa23a83b98d5c65041c97af5ca24,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1233081.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1233081.cif
772101,mp-772101,Na3MnSiCO7,-2.3490579011206902,0,0,1,C-Mn-Na-O-Si,C-Mn-Na-O-Si,5,Mn,True,64980e69e289f94050654ac60492665315edfd4c2cdc6600cc3b343b8828df91,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\772101.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\772101.cif
19507,mp-19507,BaMn2V2O8,-2.54981148872016,1,0,0,Ba-Mn-O-V,Ba-Mn-O-V,4,Mn,True,7d9b6b69b5a1b71fe8d1c98021d4f3269528ee3508dadb044d46288a2b6e6995,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\19507.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\19507.cif
1212163,mp-1212163,MnH10C2N4O7,-1.062284455122127,0,0,1,C-H-Mn-N-O,C-H-Mn-N-O,5,Mn,True,c990f6e5cb5051a27ef90368c56b3a74acb3a584bfee945f5f77f785cfd200ed,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1212163.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1212163.cif
1173896,mp-1173896,Li2MnCoO4,-1.887411760574712,0,0,1,Co-Li-Mn-O,Co-Li-Mn-O,4,Mn,True,219189ef464536058777270f2e33ee55eacf643b68d33e34a23f158d2e5c3792,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1173896.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1173896.cif
1521356,mp-1521356,CaSmMnSnO6,-2.682502858793104,0,1,0,Ca-Mn-O-Sm-Sn,Ca-Mn-O-Sm-Sn,5,Mn,True,e97bde28d73d817296e49b2c9e166a725b596592c05f6f19b622a4225eb6bd3d,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1521356.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1521356.cif
774916,mp-774916,Mn3CrFe2(PO4)6,-2.35516243754584,0,0,1,Cr-Fe-Mn-O-P,Cr-Fe-Mn-O-P,5,Mn,True,57f9b1202a99b20a8fa7e6dd4392157ef5bd3aca0393fc4af66d7f7e836fe773,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\774916.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\774916.cif
1221663,mp-1221663,MnZn5(BO5)2,-2.028834185070242,0,0,1,B-Mn-O-Zn,B-Mn-O-Zn,4,Mn,True,ba002b7fd3901b675ee4de8f4d5df9fef4d6616ccfd1ff4b896f6f4686b3c2e8,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1221663.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1221663.cif
1200911,mp-1200911,MnPH15C3N(ClO)3,-0.8291341891231061,0,0,1,C-Cl-H-Mn-N-O-P,C-Cl-H-Mn-N-O-P,7,Mn,True,6338a91acd20d00e2c4d10bc5be8d7f52838d257d0d26aa0c2e53fc794a327e7,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1200911.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1200911.cif
18320,mp-18320,Mn4Be3Si3TeO12,-2.717548969060469,0,1,0,Be-Mn-O-Si-Te,Be-Mn-O-Si-Te,5,Mn,True,4165665ff28c7fe1c9a5d41e56c0500d561fd206e64eef3f452c948da9b2ee2a,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\18320.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\18320.cif
1227877,mp-1227877,Ca4Mn5Al(Si3O14)2,-2.728314966583072,0,1,0,Al-Ca-Mn-O-Si,Al-Ca-Mn-O-Si,5,Mn,True,94f7d78c52b64013c2f58ea908d107700702eeb7971c1de78247acefea7bdd2d,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227877.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227877.cif
1228733,mp-1228733,Ba6Mn4Si12Cl3O34,-3.08828748969024,0,1,0,Ba-Cl-Mn-O-Si,Ba-Cl-Mn-O-Si,5,Mn,True,ce58282b4d6d82db5f994cef3fe25ee00889107c87b2908590ba317918147889,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1228733.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1228733.cif
1518813,mp-1518813,BaNaPrMnO6,-2.275352404847702,0,0,1,Ba-Mn-Na-O-Pr,Ba-Mn-Na-O-Pr,5,Mn,True,bbf2990e540a97e6a2200c9c8c60c58b77672e3be9f6142a8ad4e06060c6c700,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1518813.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1518813.cif
1222510,mp-1222510,Li3MnCoNiO6,-1.825896004827586,0,0,1,Co-Li-Mn-Ni-O,Co-Li-Mn-Ni-O,5,Mn,True,7673d23638f9f6dcb975e9cb23796c9f603f211c83fff1d32610cecd809bc842,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1222510.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1222510.cif
867530,mp-867530,Li4Mn2Nb3Cr3O16,-2.540496428185549,1,0,0,Cr-Li-Mn-Nb-O,Cr-Li-Mn-Nb-O,5,Mn,True,66d775ca77471778020041ddaa1de99569a3202a3e835485b02134eb6d870945,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\867530.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\867530.cif
770518,mp-770518,Li4Ti3Mn3(CoO8)2,-2.405072265254515,0,0,1,Co-Li-Mn-O-Ti,Co-Li-Mn-O-Ti,5,Mn,True,81a60eb47139fead952ac82cfe54cac92f3052f8be7ce054021439335a93e0e4,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\770518.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\770518.cif
